row ID;row m/z;SCCe0064.mzML Peak area;SCCe0065.mzML Peak area;SCCe0066.mzML Peak area;SCCe0067.mzML Peak area;SCCe0068.mzML Peak area;SCCe0069.mzML Peak area;SCCe0070.mzML Peak area;SCCe0071.mzML Peak area;SCCe0072.mzML Peak area;SCCe0073.mzML Peak area;SCCe0074.mzML Peak area;SCCe0075.mzML Peak area;SCCe0076.mzML Peak area;SCCe0077.mzML Peak area;SCCe0078.mzML Peak area;SCCe0079.mzML Peak area;SCCe0080.mzML Peak area;SCCe0081.mzML Peak area;SCCe0082.mzML Peak area;SCCe0083.mzML Peak area;SCCe0084.mzML Peak area;SCCe0085.mzML Peak area;SCCe0086.mzML Peak area;SCCe0087.mzML Peak area;SCCe0088.mzML Peak area;SCCe0089.mzML Peak area;SCCe0090.mzML Peak area;SCCe0091.mzML Peak area;SCCe0092.mzML Peak area;SCCe0093.mzML Peak area;SCCe0094.mzML Peak area;SCCe0095.mzML Peak area;SCCe0096.mzML Peak area;SCCe0097.mzML Peak area;SCCe0098.mzML Peak area;SCCe0099.mzML Peak area;SCCe0100.mzML Peak area;SCCe0101.mzML Peak area;SCCe0102.mzML Peak area;SCCe0103.mzML Peak area;SCCe0104.mzML Peak area;SCCe0105.mzML Peak area;SCCe0106.mzML Peak area;SCCe0107.mzML Peak area;SCCe0108.mzML Peak area;SCCe0109.mzML Peak area;SCCe0110.mzML Peak area;SCCe0111.mzML Peak area;SCCe0112.mzML Peak area;SCCe0113.mzML Peak area;SCCe0114.mzML Peak area;SCCe0115.mzML Peak area;SCCe0116.mzML Peak area;SCCe0117.mzML Peak area;SCCe0118.mzML Peak area;SCCe0119.mzML Peak area;SCCe0120.mzML Peak area;SCCe0121.mzML Peak area;SCCe0122.mzML Peak area;SCCe0123.mzML Peak area;SCCe0124.mzML Peak area;SCCe0125.mzML Peak area;SCCe0126.mzML Peak area;SCCe0127.mzML Peak area;SCCe0128.mzML Peak area;SCCe0129.mzML Peak area;SCCe0130.mzML Peak area;SCCe0131.mzML Peak area;SCCe0132.mzML Peak area;SCCe0133.mzML Peak area;SCCe0134.mzML Peak area;SCCe0135.mzML Peak area;SCCe0136.mzML Peak area;SCCe0137.mzML Peak area;SCCe0138.mzML Peak area;SCCe0139.mzML Peak area;SCCe0140.mzML Peak area;SCCe0141.mzML Peak area;SCCe0142.mzML Peak area
303;421.2808244;4898.995;5648.443;4753.4326;0;809.9437;2807.2178;0;0;0;0;3863.2986;3597.3914;2500.1565;4029.6619;3168.9414;5968.601;0;3104.1433;5011.295;2701.956;5776.4175;6402.4624;5444.75;0;1005.2539;6219.0547;0;3576.3528;0;4941.5596;4640.342;4749.818;0;3401.7578;5240.5747;0;4848.4062;6550.663;5643.631;2097.214;0;0;4541.3164;5325.8037;3746.6616;0;4126.2866;2439.1614;4925.6694;5720.367;3206.1162;4567.3813;0;3229.412;4820.6235;5693.3833;7315.3457;6433.5425;4903.2705;3998.5535;4463.159;0;5391.294;0;4455.523;2945.135;5056.166;5543.713;4055.8586;4221.4985;5393.243;4585.803;4973.409;8647.099;5340.621;8528.979;4616.1724;4450.031;4817.827
304;338.2071997;2485.5002;2185.0964;2403.7595;0;0;1605.9036;1460.3792;1265.7278;1815.6035;0;0;1759.1569;0;0;0;1897.9327;2846.0537;0;0;0;2604.787;2309.2695;2056.919;0;2532.9785;0;3045.7832;0;1578.7203;0;1900.1849;0;0;0;1332.8854;0;1358.6945;1283.6437;1562.1257;0;0;0;0;0;0;0;0;0;0;1115.2214;0;0;0;0;0;0;0;0;0;0;0;0;1479.0321;1295.4846;2149.8696;0;1240.7307;2417.7607;1500.6521;1314.0378;0;2060.0042;1461.272;2785.9976;1656.931;1666.5974;0;0;0
305;342.2383704;0;0;0;10649.606;1749.1189;12086.87;4759.188;4000.819;7089.7354;14764.919;7993.1323;13425.842;10080.523;9256.287;10510.041;0;0;0;5502.2104;6216.5103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4285.002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2204.8083;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
306;344.2065963;0;0;0;3162.5642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
308;635.3399225;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
309;657.321721;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
310;1051.545686;0;0;0;0;0;0;0;0;0;0;0;0;2474.5945;1617.0868;0;0;0;1655.636;3384.2256;3636.7407;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
311;1291.653372;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
313;417.2135822;0;0;0;24593.65;7292.45;29643.938;18778.307;16754.209;18562.1;39388.145;28717.732;37425.15;28090.389;31168.256;26881.887;8984.211;7281.1704;14251.139;25510.246;28173.95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6232.5234;0;20128.992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12106.171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
314;425.2759446;0;0;0;21552.053;6085.3667;23470.402;11612.795;10625.8955;12508.195;24721.969;14541.822;27945.64;25960.604;28110.57;23221.527;8164.3784;8199.913;16407.236;36474.234;40353.176;0;0;0;0;0;0;0;0;0;0;0;0;1286.7562;0;0;0;0;5864.2207;0;28425.482;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15008.175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
315;503.3058375;0;0;0;0;0;0;1916.5701;1821.2946;0;0;0;0;0;0;0;0;5566.212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1783.5288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3774.8245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
316;520.3325467;0;0;1399.1022;0;0;0;2193.776;2235.5664;0;0;0;0;0;0;0;0;5628.5884;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2079.8333;0;0;4897.548;0;0;0;0;0;0;0;0;0;0;0;0;1660.2454;0;3427.103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
318;525.2881527;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
319;489.2698219;0;0;0;10201.778;2363.2078;11453.017;5794.191;5316.5776;6137.88;22416.283;11435.114;18980.344;12557.085;10610.044;11862.183;0;0;5743.9424;12599.772;13104.013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10027.447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5658.3276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
320;541.2617747;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
321;699.3917678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;704.0902;0;0;0;0;0;0;0;0;0;0;0;0;0
326;489.2603283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2356.746;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
330;755.3934905;0;0;0;16006.199;0;13442.88;0;7875.929;0;15472.32;12445.497;11519.616;21806.27;15533.989;15447.94;0;0;19287.94;4360.1367;20259.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2211.787;0;15008.111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8150.299;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
331;627.3847422;0;0;0;1347.4113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
333;715.3693977;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;678.0507;0;0;0;0;0;0;762.9264;0;0;0;0;0;0;0;0;0;0;0;814.1716;619.2263;869.6323;0;0;0;0;874.9934;0;1010.5382;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
334;668.3613149;0;0;0;13963.894;2494.7334;15001.31;8004.5645;6832.052;0;18736.686;13670.141;15270.789;17519.418;13862.906;15254.424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
335;183.091581;26559.352;27765.844;24913.979;16854.314;9539.288;20295.795;21074.402;17636.006;22841.895;21736.188;20196.781;21440.047;18875.541;21011.803;20108.41;25047.414;27435.613;19821.432;23800.496;16927.303;31421.898;31023.254;29311.83;21400.367;33573.504;41107.08;33806.875;24867.607;26839.674;27637.092;31264.006;28578.354;19921.258;24394.47;25317.887;21413.654;27957.22;29783.92;31079.955;15825.972;15160.96;16213.796;20664.14;26971.86;20826.578;22112.672;20745.227;13810.192;27925.91;24436.723;21287.64;26650.889;19930.588;21096.162;30041.877;23695.578;31443.74;36148.758;29187.742;11786.943;21448.83;19535.387;28234.727;25932.848;27705.465;19840.445;25452.57;31313.14;26506.533;24200.223;29494.527;30222.371;27003.168;41966.312;29911.543;36197.184;24495.732;29208.455;30714.684
336;360.1916557;11104.908;11057.547;10282.99;122854.695;50597.535;152149.6;107773.91;93386.46;114500.125;113110.336;78925.68;108224.555;137614.3;146287.7;147852.52;25754.54;14168.751;43780.285;17127.252;44644.22;4220.5293;3694.5269;3320.3125;7084.1567;22413.95;26654.621;28426.457;12182.951;14278.48;40911.023;22989.945;25291.527;56426.33;20825.322;8482.8125;21883.281;5942.6357;10237.682;4193.227;33664.254;0;0;0;2317.4;3716.7178;2676.6765;0;0;4830.238;2347.3254;2082.4163;2805.0889;0;0;2750.2158;15866.674;2940.851;6945.054;1943.4382;19691.066;0;0;0;1707.1727;4290.564;0;2463.4531;4855.525;2651.9902;2708.323;2841.599;3811.4143;2097.7368;4356.7173;3062.1116;31719.79;0;1821.2162;2438.7288
337;491.2503523;0;0;0;14231.589;4084.8782;14468.575;4760.485;5128.8438;5723.178;7931.0654;3602.7466;6995.004;9954.548;9686.018;5199.7397;0;0;0;2823.3406;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
338;416.2277554;0;5380.355;0;4012.9097;2273.3604;3600.9812;0;0;6285.111;0;2564.8914;0;6973.6973;3209.072;4098.011;3756.477;0;2566.5867;1649.0166;0;9908.651;7397.7354;0;4604.3467;7572.6265;10274.725;20177.955;8587.865;0;6674.359;0;5101.957;0;6484.454;0;15967.992;0;0;0;8510.172;0;0;7086.511;8726.918;8156.163;7719.497;5427.761;0;9878.848;9618.199;8967.685;7599.8555;8267.661;7768.3867;7020.255;7740.5225;6090.301;6884.8965;7469.9365;0;20326.67;10746.2;13007.473;15871.018;10894.271;12411.4795;13618.236;13834.586;13501.23;10469.473;10399.792;18904.988;11411.11;13528.747;10993.034;13153.839;11508.019;10460.8;13161.188
339;1073.623969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1725.8102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
340;564.3588367;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
341;547.3323523;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
342;569.3143444;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
343;534.2921621;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
344;591.2408492;0;2393.7097;3388.5464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
345;439.2919341;0;0;0;99156.2;28276.902;98165.78;61747.15;54748.99;63641.297;137456.38;93160.28;123812.87;124118.85;112592.914;112846.664;48309.47;21354.764;160548.53;164239.11;174784.95;0;0;0;0;0;0;15791.854;6851.4805;9973.892;10004.787;0;5287.5386;3211.6926;3752.3042;0;0;0;44566.18;0;137379.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92137.625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
346;877.5755942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2120.801;2694.605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
347;972.5761516;0;0;0;0;0;0;0;0;0;0;0;0;2475.1587;3438.3333;2521.8442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
348;496.2764374;0;0;0;6799.5312;0;6783.679;4084.9126;3451.449;4104.524;8925.011;4491.7373;7577.9233;6337.983;6634.42;7128.6978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
349;330.2273895;2519.029;1842.1692;1816.7915;0;0;0;0;0;0;0;0;1598.3151;3377.3672;0;0;0;1439.0509;0;0;1644.8849;3949.472;2510.586;1988.4305;0;2350.4343;0;2801.4219;0;1954.3506;2962.6694;1822.5347;2013.4303;2610.334;0;1507.0688;6318.403;1384.4004;0;0;1776.6454;8455.939;3875.4668;3544.5547;2885.7683;2845.8574;2546.3481;0;3101.678;3328.1753;3814.4375;0;2999.4417;4899.374;0;0;2906.022;1740.5273;0;0;1171.2338;14631.004;5295.7954;6548.5767;7427.5474;4618.229;6700.1533;6214.2495;6866.322;0;0;4735.8955;7869.711;0;6669.0283;5419.5146;6283.984;6951.7725;3156.1038;6981.882
350;165.0753764;5596.128;4796.5737;5354.998;0;0;0;2019.3579;0;4118.446;0;3163.29;0;5464.871;2451.4553;0;2811.1448;4427.8086;0;2591.1382;4390.68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
351;300.2170882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22643.277;17432.13;15801.87;11918.608;13110.459;17490.9;31077.168;17635.373;14327.131;13138.354;12721.695;12412.576;14932.802;17621.752;11039.062;21293.857;3353.279;2331.1045;0;9254.372;27399.713;16700.02;19801.33;18849.875;18731.074;16755.73;13425.832;16471.754;22503.22;19281.55;19352.31;17130.531;18927.342;19335.984;16632.283;18165.93;16893.764;15644.738;17524.73;8641.777;37123.242;19552.652;22878.838;28901.482;22977.654;32280.598;23337.71;22360.87;27027.629;21679.932;20371.318;29049.262;24063.617;25263.342;20464.41;25708.898;24672.64;21901.396;29575.84
352;307.1149494;10737.327;9485.576;11049.889;0;1038.924;1911.9883;0;0;5167.294;0;3632.379;2454.7683;4652.182;2850.8037;2808.0745;4730.3237;7899.271;2011.9926;3680.0322;4964.2686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4942.3213;2375.0442;4601.1826;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
354;505.232989;0;1892.7078;0;0;0;0;0;0;0;0;0;0;0;0;0;1730.3933;0;0;0;0;0;0;0;0;0;2061.1523;0;1897.4846;0;1703.4728;0;0;0;1913.3821;2122.7554;0;3041.1814;2870.4849;3127.9468;0;0;0;0;0;1845.6086;0;1888.033;0;2051.1958;2577.063;2067.2725;2179.3286;0;2028.228;2269.5066;2378.791;3521.6167;0;0;0;1915.7683;0;2345.976;0;1977.235;1759.0763;0;0;0;2112.1538;2125.645;0;2247.0874;3023.0525;0;2420.9922;0;2243.9956;2513.932
355;553.334529;0;0;0;27575.951;6280.456;28615.361;20994.922;18257.639;18959.156;34548.445;22245.096;29095.158;39664.043;32508.047;32620.068;6180.621;0;24195.385;27114.22;44943.645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4386.206;0;31323.088;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17734.447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
356;489.2554701;0;1716.8374;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1487.3204;0;0;0;1445.4376;2016.3767;0;0;1787.4336;1823.5691;0;0;0;0;0;1493.4255;0;1585.8656;0;0;1808.1812;0;0;0;1613.2534;1718.1521;1771.887;0;0;1976.7634;0;1679.0159;0;1849.793;0;0;0;0;0;0;1608.0216;0;0;1805.1044;2453.9634;0;0;0;1724.3309;1944.2908
357;461.2728826;0;0;0;0;0;0;0;0;0;0;2402.0154;0;0;0;0;0;0;5004.2314;6176.3926;6249.5195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1458.7635;0;5361.279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2580.8508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
358;288.1801515;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1630.0065;0;0;0;0;0;0;0;0;0;0;0;0;1790.9935;1563.3165;0;0;0;1794.6769;0;0;0;0;0;0;0;0;0;0;2530.5117;0;0
359;460.2539757;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6095.4653;0;0;0;0;0;9154.703;0;4367.8433;0;3607.671;0;3740.979;0;0;0;0;0;0;3096.523;4629.8057;0;0;0;0;0;0;0;0;0;0;0;0;2844.8774;0;3479.029;0;0;0;0;8477.295;0;5118.4546;6204.7437;0;0;4525.0347;5403.327;4639.09;4153.6416;0;7050.2314;4499.284;6031.3516;4220.867;5095.9546;4400.668;4118.4087;0
360;556.2740093;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
361;459.2602263;0;0;0;54398.848;15509.753;61116.58;40996.984;33715.727;41768.22;66242.28;36611.85;57148.23;61757.004;54211.39;62540.246;0;0;6691.0938;7924.129;8210.318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
362;770.3562452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3271.9443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
363;591.3581674;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
364;608.3847881;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
366;613.3404162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
367;629.3138477;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
368;245.1865328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29281.07;60088.867;58895.816;0;0;0;0;0;0;50736.652;17515.758;29215.176;0;0;0;0;0;0;0;0;21203.404;41713.273;23332.816;0;0;0;0;0;0;13661.902;12990.757;37321.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
370;489.249536;0;5213.5625;0;2967.559;706.30054;3310.9863;0;0;0;4400.648;4718.153;4235.0103;3146.1316;4257.212;3607.0508;7517.3457;5564.4473;3825.7896;6232.584;3429.3477;5215.318;6000.8975;4750.058;1639.0312;0;6703.1787;0;3498.1462;4179.3833;5751.3774;5058.4263;5606.93;0;3463.4207;5468.669;3590.9863;4864.978;6615.3174;5641.659;2522.1924;0;0;0;5739.2104;3889.2603;2792.841;4078.8467;2072.983;5550.2373;7314.2812;3085.1733;4773.0986;3419.6501;3423.4053;4643.043;5967.538;7214.3555;6531.062;4328.714;0;4666.1094;3034.1125;5353.8716;4374.047;4008.8586;2749.1755;0;5897.761;3699.27;4462.2095;6083.7812;4603.7515;5307.712;9319.204;5129.645;0;0;3917.8896;4438.5654
372;524.3438767;0;0;0;1476.7556;0;1487.9835;0;0;0;2118.52;0;0;1902.2804;1304.1968;1434.9114;0;0;5725.546;0;6404.339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4129.3994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
373;120.0443;8995.271;11923.969;11355.672;0;0;3253.8896;4517.7705;0;3558.0498;2130.5542;2904.4124;2259.8823;0;0;2768.6062;0;8796.52;0;9630.756;0;14737.724;24911.52;18341.09;17642.514;40281.883;47627.566;31285.04;39247.53;41874.367;33437.23;26097.023;34949.582;14226.568;39798.76;49991;0;31296.084;11371.49;29866.129;0;35694.094;56780.984;57492.54;83428.38;71647.06;67312.12;74680.52;70566.59;74232.61;90802.34;58597.332;69595.53;70415.38;61449.816;78367.055;0;50621.99;32610.537;50951.965;0;49238.574;55032.383;50347.2;85034.07;72358.586;63668.97;72853.73;73175.44;62329.1;62882.86;78275.21;80823.484;71054.39;92825.8;73050.4;0;50695.08;62601.305;42810.355
374;138.0550478;11003.976;14393.341;14047.975;0;0;4023.9927;4882.4814;0;4060.6497;0;3131.3457;0;0;0;2947.2502;0;10125.952;0;10861.397;0;18140.799;30045.479;23284.611;22432.465;49176.965;55999.367;37866.086;48231.066;50051.066;40186.465;30461.613;42417.215;17916.447;48931.03;62007.715;0;38291.37;12830.52;35214.086;0;47958.875;71165.016;71051.125;97449.53;86280.96;81751.83;91244.05;87046.086;89635.15;109191.56;71306.84;84747.445;85323.11;76072.805;91169.53;0;60258.445;36759.55;59237.273;0;60886.125;70876.79;62732.36;101535.445;88561.81;78003.45;87803.33;89864.99;76330.93;76066.375;92085.1;96371.875;84091.09;107490.13;87531.76;0;59895.344;75487.23;51436.07
375;372.1918183;7189.2637;7639.023;7006.3955;4006.035;0;6252.884;7153.8633;6685.771;8824.929;6466.783;6040.7603;7380.7373;4921.7363;5933.6543;5524.2896;5146.1143;7862.4126;2836.2466;3573.2412;0;7930.4756;0;6540.3457;6654.9775;14912.399;15671.218;17694.264;9436.002;10666.753;10166.897;12006.858;10516.354;7112.439;7516.8447;8097.537;0;4841.5107;4402.861;5421.6733;2057.6914;0;0;0;7622.879;0;6022.4395;5550.9575;0;9729.177;6690.026;0;0;5267.235;5289.148;6363.878;3627.5735;4966.1455;0;3670.5742;0;0;3065.9004;5038.1035;8243.322;11439.064;6691.4385;8587.247;14454.202;9765.031;8062.1094;9767.432;9486.858;8022.2607;13597.959;9633.564;7419.2144;3554.959;3601.213;4588.938
376;838.4452752;0;0;0;0;0;1718.7822;0;0;0;0;0;1492.3728;2317.1572;1237.852;1676.7676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
377;376.2229811;0;0;0;19620.54;6745.491;18526.074;5188.8467;5442.6885;6583.3506;15173.022;7916.8877;14557.057;10922.508;13823.966;14080.949;0;0;0;6776.3413;0;0;0;0;0;0;4575.0884;6454.7817;0;4336.603;14171.713;3467.0745;6428.8506;9928.692;4099.254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
378;568.2972983;0;0;0;0;0;2087.387;0;0;0;0;1485.1525;0;2552.9668;2070.337;2211.996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
379;673.3400218;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1582.1027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
